depth,density,caliper,mag_suscep,scaler_tmi,total_gamma,lithology
453.0,2.317428571428572,99.20419825072888,1.4166433715309479,720.8290400625046,48.39759646520183,monomict_lithic_breccia
453.5,2.342812722244647,99.54996083703459,1.2091735665913217,755.5568818343974,48.20708614209189,monomict_lithic_breccia
454.0,2.3432728139871677,99.54640163995586,1.418163919234915,779.8014653087157,48.04976214732051,monomict_lithic_breccia
454.5,2.343733515562212,99.54069568195648,1.2520874863068523,788.9194557858161,47.45650044072397,monomict_lithic_breccia
455.0,2.3441948269697788,99.53284296303646,1.287829673026108,787.6443561335992,47.834673142793505,monomict_lithic_breccia
455.5,2.3446567482098675,99.50174927113704,1.420471097132142,804.0438895511397,47.776908133037864,monomict_lithic_breccia
456.0,2.34511927928248,99.51069724243446,1.3336296652364026,842.8871733085703,47.54951272275784,monomict_lithic_breccia
456.5,2.4580000000000006,99.49640424075244,1.4220267866244778,885.312310867704,48.29591653465052,monomict_lithic_breccia
457.0,2.346046170925273,99.54425655976678,1.422809902638901,818.7248607538531,50.10657795143069,monomict_lithic_breccia
457.5,2.3465105314954533,99.46137795462647,1.346326720238186,624.2086688329314,52.57372100710728,monomict_lithic_breccia
458.0,2.481428571428572,99.44064467018248,1.4243866772042582,411.8643299802752,56.45057180576941,monomict_lithic_breccia
458.5,2.347441082133383,99.54425655976678,1.4251803357551922,291.7379473769138,57.877446645813926,monomict_lithic_breccia
459.0,2.347907272201132,99.39273781853257,1.334942356761887,263.7323044143077,58.74405073352892,monomict_lithic_breccia
459.5,2.3483740721014037,99.36556425132665,1.4267781953935705,305.9936812184033,60.226407338461385,monomict_lithic_breccia
460.0,2.3488414818341985,99.71428571428572,1.427582396481015,396.6356456211579,60.33740281573833,monomict_lithic_breccia
460.5,2.5556190476190483,99.30477683415276,1.4283901117472966,535.6591178960005,59.739408380317414,monomict_lithic_breccia
461.0,2.3497781307973558,99.27116298418485,1.316849400045839,708.4180954306094,58.57285869284192,monomict_lithic_breccia
461.5,2.5992222222222225,99.23540237329627,1.4300160848163697,827.0534886476962,56.71385470988019,monomict_lithic_breccia
462.0,2.3507172190906047,99.75679300291546,1.4308343426191616,876.8869221135994,55.053842520742094,monomict_lithic_breccia
462.5,2.351187677986014,99.15744086875715,1.3050850955716706,865.640638158287,52.93417595813866,monomict_lithic_breccia
463.0,2.3516587467139445,99.1152399751066,1.4324814007612565,839.428794501262,50.65290922929091,monomict_lithic_breccia
463.5,2.6322500000000004,99.16169096209912,1.433310201100559,805.9656603580232,49.236560320406,monomict_lithic_breccia
